Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,month,temp,NUM_COLLISIONS
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,Sep,74.9,0.795195954
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,Sep,84.4,0.728192162
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,Sep,80,0.87863464
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,Sep,70.1,0.824273072
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,Sep,60.3,0.656131479
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,Sep,60.4,0.601769912
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,Sep,65.2,0.720606827
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,Sep,57.8,0.792667509
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,Sep,60,0.721871049
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,Sep,64.3,0.677623262
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,Sep,67.6,0.797724399
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,Sep,67.7,0.690265487
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,Sep,65.3,0.739570164
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,Sep,57.5,0.835651075
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,Sep,58.4,0.777496839
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,Sep,62.5,0.681415929
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,Sep,63,0.652338812
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,Sep,61.8,0.699115044
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,Sep,64.1,0.691529709
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,Sep,63.7,0.639696587
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,Sep,63.1,0.764854614
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,Oct,68.2,0.778761062
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,Oct,72.7,0.81795196
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,Oct,71.7,0.745891277
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Oct,73.5,0.831858407
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,Oct,69.5,0.628318584
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,Oct,67.2,0.510745891
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,Oct,69.6,0.781289507
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,Oct,60.8,0.725663717
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,Oct,58.3,0.668773704
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,Oct,58.4,0.706700379
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Oct,63.3,0.785082174
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,Oct,65.2,0.702907712
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,Oct,60.3,0.634639697
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,Oct,58.2,0.556257901
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,Oct,60,0.777496839
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,Oct,60.6,0.692793932
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,Oct,65.3,0.725663717
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Oct,63.5,0.859671302
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,Oct,58.3,0.595448799
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,Oct,57.4,0.619469027
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,Oct,57.4,0.778761062
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,Oct,59.5,0.682680152
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,Oct,51.8,0.705436157
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,Oct,47.4,0.798988622
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Oct,46.3,0.81795196
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,Oct,47.9,0.791403287
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,Oct,52.1,0.647281922
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,Oct,51.5,0.783817952
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,Oct,50.2,0.758533502
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,Oct,52.8,0.705436157
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,Oct,59.7,0.777496839
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,Nov,66.2,0.897597977
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,Nov,61.3,0.696586599
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,Nov,49.6,0.524652339
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,Nov,39.4,0.831858407
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,Nov,46.8,0.644753477
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,Nov,54.4,0.80278129
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,Nov,57.8,0.816687737
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,Nov,45,0.862199747
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,Nov,43.7,0.721871049
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,Nov,49.6,0.599241466
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,Nov,48.2,0.576485461
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,Nov,42.8,0.81795196
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,Nov,33.1,0.749683944
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,Nov,40.7,0.783817952
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,Nov,50,0.780025284
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,Nov,52.3,0.773704172
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,Nov,54.6,0.672566372
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,Nov,60.4,0.772439949
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,Nov,47.1,0.758533502
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,Nov,37.5,0.767383059
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,Nov,42.1,0.793931732
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,Nov,52.8,0.887484197
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,Nov,46.3,0.677623262
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,Nov,27.6,0.624525917
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,Nov,27.5,0.897597977
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,Nov,48.5,0.938053097
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,Nov,33.2,0.542351454
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,Nov,33.7,0.552465234
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,Nov,31.2,0.605562579
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,Dec,41.3,0.530973451
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,Dec,45.1,0.694058154
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,Dec,44.8,0.699115044
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,Dec,45.7,0.657395702
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Dec,52.8,0.724399494
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Dec,52.4,0.95954488
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,Dec,38.2,0.716814159
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,Dec,31.6,0.576485461
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,Dec,34.6,0.80783818
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,Dec,35.7,0.681415929
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,Dec,30.1,0.764854614
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Dec,26.8,0.819216182
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Dec,27.8,0.87863464
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,Dec,28.2,0.872313527
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,Dec,33.1,0.568900126
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,Dec,30.3,0.809102402
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,Dec,27.3,0.88874842
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,Dec,28.9,0.886219975
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Dec,36.5,0.767383059
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Dec,46.8,0.852085967
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,Dec,55.4,0.750948167
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,Dec,65.5,0.638432364
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,Dec,59.8,0.89380531
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,Dec,38.8,0.651074589
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Dec,31.9,0.541087231
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Dec,35.2,0.601769912
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,Dec,43,0.600505689
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,Dec,45.9,0.498103666
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,Dec,39.8,0.601769912
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,Dec,26,0.587863464
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jan,28.2,0.503787879
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jan,28.5,0.761363636
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jan,15.6,0.534090909
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jan,15.8,0.527777778
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jan,30.3,0.404040404
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jan,45.6,0.654040404
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jan,12.3,0.619949495
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jan,12.9,0.777777778
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jan,25.3,0.708333333
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jan,32.3,0.842171717
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jan,47.7,0.587121212
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jan,47.6,0.48989899
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jan,42.7,0.717171717
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jan,48.3,0.705808081
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jan,42.6,0.736111111
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jan,39.4,0.657828283
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jan,37.8,0.743686869
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jan,37.6,0.565656566
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jan,29.1,0.47979798
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jan,39,0.454545455
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jan,12.3,0.628787879
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jan,13.1,0.772727273
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jan,14.7,0.890151515
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Jan,21.8,0.599747475
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Jan,21.4,0.587121212
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Jan,34.8,0.64520202
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Jan,17.8,0.636363636
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Jan,17.4,0.819444444
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Jan,21.2,0.829545455
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Jan,30.7,0.707070707
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Feb,39.1,0.640151515
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Feb,45.1,0.526515152
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Feb,28.3,0.773989899
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Feb,31.8,0.590909091
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Feb,27.3,0.718434343
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Feb,27.6,0.852272727
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Feb,25.9,0.535353535
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Feb,25.5,0.568181818
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Feb,25.1,0.856060606
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Feb,21.7,0.803030303
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Feb,18.9,0.808080808
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Feb,29.9,0.564393939
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Feb,35.5,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Feb,35.6,0.651515152
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Feb,26.6,0.585858586
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Feb,23.7,0.619949495
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Feb,32,0.654040404
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Feb,38.4,0.696969697
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Feb,42.8,0.702020202
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Feb,39.4,0.688131313
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Feb,46,0.741161616
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Feb,48.6,0.522727273
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Feb,39.1,0.718434343
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Feb,28.2,0.647727273
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Feb,27.4,0.64520202
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Feb,24.6,0.720959596
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Feb,16.5,0.827020202
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,Mar,27.2,0.627525253
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,Mar,36.9,0.434343434
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,Mar,25.3,0.555555556
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,Mar,20.1,0.671717172
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,Mar,31.3,0.619949495
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,Mar,24.5,0.704545455
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,Mar,30.2,0.672979798
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,Mar,42.8,0.650252525
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,Mar,41.4,0.51010101
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,Mar,42.3,0.647727273
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,Mar,53.6,0.643939394
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,Mar,52.5,0.650252525
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,Mar,28.7,0.688131313
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,Mar,30.5,0.738636364
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,Mar,49.9,0.65530303
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,Mar,37,0.52020202
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,Mar,28.9,0.65530303
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,Mar,33.9,0.695707071
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,Mar,36.9,0.662878788
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,Mar,45.6,0.791666667
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,Mar,44.1,0.743686869
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,Mar,49.9,0.622474747
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,Mar,40.9,0.539141414
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,Mar,28,0.690656566
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,Mar,32.4,0.598484848
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,Mar,33.1,0.710858586
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,Mar,30.5,0.679292929
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,Mar,48,0.669191919
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,Mar,50.7,0.718434343
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,Mar,45.3,0.551767677
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,Mar,43.5,0.705808081
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Apr,46.8,0.693181818
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Apr,47.3,0.65530303
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Apr,53.6,0.747474747
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Apr,44.4,0.785353535
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Apr,45.8,0.732323232
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Apr,45.3,0.611111111
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Apr,47.2,0.672979798
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Apr,52.6,0.765151515
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Apr,52.2,0.751262626
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Apr,50.5,0.814393939
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Apr,62.1,0.768939394
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Apr,60.4,0.72979798
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Apr,63,0.608585859
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Apr,67.3,0.648989899
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Apr,58.5,0.570707071
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Apr,38.8,0.71969697
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Apr,41.6,0.641414141
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Apr,41.4,0.626262626
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Apr,52.6,0.662878788
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Apr,52.1,0.496212121
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Apr,52,0.657828283
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Apr,59,0.579545455
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Apr,55.7,0.676767677
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Apr,50.5,0.73989899
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,Apr,52.6,0.779040404
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,Apr,53,0.691919192
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,Apr,51.9,0.566919192
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,Apr,54.5,0.753787879
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Apr,49.7,0.700757576
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,Apr,44.2,0.821969697
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,May,61.1,0.820707071
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,May,63.4,0.881313131
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,May,61.3,0.744949495
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,May,57.6,0.569444444
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,May,58.4,0.78030303
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,May,60.3,0.713383838
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,May,59.1,0.761363636
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,May,55.9,0.752525253
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,May,58,0.737373737
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,May,65.6,0.693181818
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,May,70.1,0.737373737
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,May,73.8,0.733585859
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,May,68.5,0.707070707
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,May,58.2,0.805555556
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,May,63.1,0.832070707
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,May,65.9,0.883838384
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,May,61.6,0.781565657
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,May,60,0.640151515
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,May,60.3,0.722222222
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,May,66.2,0.820707071
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,May,69.5,0.726010101
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,May,62.7,0.748737374
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,May,62.2,0.833333333
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,May,60.2,0.613636364
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,May,65.8,0.595959596
